movieId,rating,userId,title,year,genre,rating_class
6395,3.5,91,"Crazies, The (a.k.a. Code Name: Trixie)",1973,3,0
6400,3.5,474,Murder on a Sunday Morning (Un coupable idéal),2001,9,0
6402,5.0,89,Siam Sunset,1999,2,0
6405,3.25,274,Treasure Island,1950,1,2
6407,2.0,474,"Walk, Don't Run",1966,2,1
6408,5.0,398,Animals are Beautiful People,1974,2,0
6410,3.75,310,Car Wash,1976,2,0
6412,3.75,177,Destry Rides Again,1939,2,0
6415,4.0,606,Intervista,1987,2,0
6417,4.0,594,Live Wire,1992,3,0
6422,4.0,474,Shenandoah,1965,4,0
6424,1.0,448,Oscar,1991,2,1
6425,1.5,217,"6th Man, The (Sixth Man, The)",1997,2,1
6427,4.0,448,"Railway Children, The",1970,6,0
6428,3.0,28,Two Mules for Sister Sara,1970,2,2
6429,4.0,177,Winchester '73,1950,13,0
6433,3.33,105,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",1929,9,2
6434,3.0,474,"Objective, Burma!",1945,18,2
6436,3.33,480,This Boy's Life,1993,4,2
6440,4.04,18,Barton Fink,1991,4,0
6442,5.0,414,Belle époque,1992,2,0
6448,4.0,140,"Flight of the Phoenix, The",1965,3,0
6449,3.0,606,From the Terrace,1960,4,2
6452,4.0,309,"Long, Hot Summer, The",1958,4,0
6453,3.5,289,Man of Aran,1934,9,0
6454,3.5,474,Music Box,1989,4,0
6460,4.9,59,"Trial, The (Procès, Le)",1962,4,0
6461,3.83,91,"Unforgiven, The",1960,4,0
6464,2.0,88,Good Burger,1997,6,1
6465,3.0,387,Jubilee,1977,4,2
6466,3.5,462,Mississippi Masala,1991,4,0
6476,3.0,448,Shattered,1991,7,2
6477,3.0,474,"Song of Bernadette, The",1943,4,2
6480,3.0,167,Thoroughly Modern Millie,1967,2,2
6482,1.95,111,Dumb and Dumberer: When Harry Met Lloyd,2003,2,1
6483,0.83,177,From Justin to Kelly,2003,17,1
6484,2.93,82,Hollywood Homicide,2003,3,2
6493,2.0,414,Alex and Emma,2003,2,1
6502,3.97,15,28 Days Later,2002,3,0
6503,2.37,21,Charlie's Angels: Full Throttle,2003,3,1
6506,3.5,599,Fulltime Killer (Chuen jik sat sau),2001,3,0
6509,4.0,156,Ali: Fear Eats the Soul (Angst essen Seele auf),1974,4,0
6510,3.0,414,"Bodies, Rest & Motion",1993,4,2
6514,0.5,448,Ring of Terror,1962,11,1
6515,4.5,474,You Only Live Once,1937,5,0
6516,3.5,606,Anastasia,1956,4,0
6517,2.25,414,"Babe, The",1992,4,1
6523,2.5,226,Mr. Baseball,1992,2,2
6527,3.0,474,Scaramouche,1952,1,2
6528,2.0,462,Start the Revolution Without Me,1970,2,1
6530,4.25,346,"Tenant, The (Locataire, Le)",1976,4,0
6533,4.5,387,"What's Up, Doc?",1972,2,0
6534,2.56,7,Hulk,2003,3,2
6535,2.41,10,"Legally Blonde 2: Red, White & Blonde",2003,2,1
6536,3.67,82,Sinbad: Legend of the Seven Seas,2003,1,0
6537,3.04,28,Terminator 3: Rise of the Machines,2003,3,2
6538,3.6,160,Swimming Pool,2003,4,0
6539,3.78,7,Pirates of the Caribbean: The Curse of the Black Pearl,2003,3,0
6541,2.62,62,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003,3,2
6542,3.5,414,"Cuckoo, The (Kukushka)",2002,2,0
6545,4.5,474,I Capture the Castle,2003,4,0
6547,2.25,414,Northfork,2003,4,1
6548,2.88,18,Bad Boys II,2003,3,2
6549,3.5,414,How to Deal,2003,2,0
6550,2.96,82,Johnny English,2003,3,2
6551,4.0,182,"Anarchist Cookbook, The",2002,2,0
6552,3.62,28,Dirty Pretty Things,2002,5,0
6553,4.0,606,"Embalmer, The (Imbalsamatore, L')",2002,4,0
6554,1.25,298,Garage Days,2002,2,1
6557,0.5,599,Born to Be Wild,1995,1,1
6558,2.33,307,Curly Sue,1991,2,1
6559,2.5,274,Little Giants,1994,6,2
6560,2.0,414,Loose Cannons,1990,3,1
6561,3.0,311,"Mouse That Roared, The",1959,2,2
6563,2.5,414,Masked & Anonymous,2003,2,2
6564,2.65,62,Lara Croft Tomb Raider: The Cradle of Life,2003,3,2
6565,3.69,28,Seabiscuit,2003,4,0
6566,2.0,82,Spy Kids 3-D: Game Over,2003,3,1
6567,3.5,34,Buffalo Soldiers,2001,2,0
6568,3.25,169,Camp,2003,2,2
6571,4.0,182,"Mondays in the Sun (Lunes al sol, Los)",2002,4,0
6572,3.5,182,Scorched,2003,2,0
6573,4.0,606,Avanti!,1972,2,0
6574,1.0,414,Eve of Destruction,1991,3,1
6577,3.5,387,Kickboxer 2: The Road Back,1991,3,0
6578,3.5,606,"Kiss Me, Stupid",1964,2,0
6579,4.0,104,"One, Two, Three",1961,2,0
6581,2.5,474,"Private Life of Sherlock Holmes, The",1970,2,2
6582,2.33,414,Remo Williams: The Adventure Begins,1985,3,1
6583,4.0,580,"Blood of Heroes, The (Salute of the Jugger, The)",1989,3,0
6584,3.17,474,"What's Up, Tiger Lily?",1966,1,2
6586,3.09,82,American Wedding (American Pie 3),2003,2,2
6587,1.5,599,Gigli,2003,2,1
6588,4.0,182,And Now... Ladies and Gentlemen...,2002,15,0
6591,4.33,74,"Magdalene Sisters, The",2002,4,0
6592,4.0,474,"Secret Lives of Dentists, The",2002,4,0
6593,3.21,82,Freaky Friday,2003,6,2
6595,3.32,68,S.W.A.T.,2003,3,2
6596,3.5,504,"Divorce, Le",2003,2,0
6597,3.0,428,"Princess Blade, The (Shura Yukihime)",2001,3,2
6598,3.5,414,Step Into Liquid,2002,9,0
6603,2.5,474,"Double Life, A",1947,5,2
6604,4.0,89,Hawks and Sparrows (Uccellacci e Uccellini),1966,2,0
6609,3.5,474,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",1964,4,0
6611,5.0,462,Umberto D.,1952,4,0
6612,4.25,357,Brother's Keeper,1992,9,0
6614,2.67,474,I Love You to Death,1990,2,2
6615,2.33,232,Freddy vs. Jason,2003,3,1
6616,2.75,414,Grind,2003,3,2
6617,3.94,28,Open Range,2003,13,0
6618,3.82,34,Shaolin Soccer (Siu lam juk kau),2001,3,0
6619,2.92,143,Uptown Girls,2003,2,2
6620,3.83,91,American Splendor,2003,2,0
6624,1.9,177,Agent Cody Banks,2003,3,1
6625,2.5,226,Camp Nowhere,1994,1,2
6628,2.0,414,Hot Dog... The Movie,1984,2,1
6629,3.5,91,House of Wax,1953,5,0
6631,1.5,414,Man's Best Friend,1993,11,1
6636,3.75,66,"Sure Thing, The",1985,2,0
6638,2.17,91,Valley Girl,1983,2,1
6639,3.43,221,Wait Until Dark,1967,4,2
6643,2.62,105,Tokyo Story (Tôkyô monogatari),1953,4,2
6644,4.0,606,"Green Ray, The (Rayon vert, Le)",1986,4,0
6645,3.79,182,THX 1138,1971,3,0
6650,3.33,89,Kind Hearts and Coronets,1949,2,2
6654,3.5,377,Atragon (Kaitei Gunkan),1963,1,0
6656,4.0,377,Attack of the Puppet People,1958,11,0
6658,3.38,156,10,1979,2,2
6659,3.44,51,Tremors,1990,2,2
6660,3.5,474,"Red Shoes, The",1948,4,0
6662,3.45,36,"Pink Panther, The",1963,2,2
6663,3.4,50,"Pink Panther Strikes Again, The",1976,2,2
6664,3.5,274,Commando,1985,3,0
6665,4.5,594,Dracula,1979,11,0
6666,4.3,50,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",1972,2,0
6667,3.5,474,Waco: The Rules of Engagement,1997,9,0
6669,3.42,140,Ikiru,1952,4,2
6670,2.25,414,Comic Book Villains,2002,2,1
6671,4.0,606,"Angel at My Table, An",1990,4,0
6678,3.5,91,"Handmaid's Tale, The",1990,4,0
6679,4.0,182,Revolution OS,2001,9,0
6684,4.0,156,Death in Venice (Morte a Venezia),1971,4,0
6686,2.7,82,"Medallion, The",2003,3,2
6687,2.0,82,My Boss's Daughter,2003,2,1
6688,3.5,182,Autumn Spring (Babí léto),2001,2,0
6689,4.0,414,"Battle of Shaker Heights, The",2003,2,0
6691,2.5,599,Dust,2001,4,2
6692,2.0,580,Stoked: The Rise and Fall of Gator,2002,9,1
6695,1.88,226,Jeepers Creepers 2,2003,11,1
6696,2.5,414,Bollywood/Hollywood,2002,2,2
6699,3.0,414,Once Upon a Time in the Midlands,2002,4,2
6702,2.3,82,Dickie Roberts: Former Child Star,2003,2,1
6705,2.5,307,Party Monster,2003,2,2
6706,3.5,309,Taking Sides,2001,4,0
6707,2.88,68,Cabin Fever,2002,11,2
6708,3.72,41,Matchstick Men,2003,2,0
6709,3.21,18,Once Upon a Time in Mexico,2003,3,2
6710,3.62,387,Dummy,2002,2,0
6711,4.03,22,Lost in Translation,2003,2,0
6713,3.8,260,Millennium Actress (Sennen joyû),2001,8,0
6715,3.5,274,Children of the Night,1991,11,0
6718,2.5,414,Gotcha!,1985,2,2
6720,2.5,414,Kuffs,1992,3,2
6721,3.36,23,Once Upon a Time in China (Wong Fei Hung),1991,3,2
6722,2.5,599,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),1992,3,2
6723,3.0,594,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),1993,3,2
6724,3.6,221,Paper Moon,1973,2,0
6731,3.62,91,Day of the Dead,1985,11,0
6732,3.75,474,"Hello, Dolly!",1969,2,0
6734,2.0,599,Memoirs of an Invisible Man,1992,2,1
6744,2.25,91,Once Bitten,1985,2,1
6746,2.0,514,Squirm,1976,11,1
6748,3.0,387,"Brood, The",1979,11,2
6750,2.83,82,Anything Else,2003,2,2
6751,2.5,578,Cold Creek Manor,2003,4,2
6752,3.5,82,"Fighting Temptations, The",2003,4,0
6753,3.5,68,Secondhand Lions,2003,6,0
6754,3.5,66,Underworld,2003,3,0
6755,3.32,68,Bubba Ho-tep,2002,2,2
6760,3.0,448,In This World,2002,1,2
6763,2.43,41,Duplex,2003,2,1
6764,3.15,82,"Rundown, The",2003,3,2
6765,3.28,47,Under the Tuscan Sun,2003,2,2
6768,4.0,474,Luther,2003,4,0
6769,3.0,596,Mambo Italiano,2003,2,2
6770,3.5,474,My Life Without Me,2003,4,0
6772,3.0,474,To Be and to Have (Être et avoir),2002,9,2
6773,3.7,23,"Triplets of Belleville, The (Les triplettes de Belleville)",2003,8,0
6774,3.69,132,Videodrome,1983,12,0
6775,4.0,462,Life and Debt,2001,9,0
6776,4.17,408,Lagaan: Once Upon a Time in India,2001,2,0
6777,3.6,105,Judgment at Nuremberg,1961,4,0
6780,3.25,414,"Brief History of Time, A",1991,9,2
6782,4.0,606,Leningrad Cowboys Go America,1989,2,0
6783,3.5,89,"Rules of the Game, The (La règle du jeu)",1939,2,0
6785,3.75,100,Seven Brides for Seven Brothers,1954,2,0
6786,3.88,51,Kiss of the Spider Woman,1985,4,0
6787,4.02,18,All the President's Men,1976,4,0
6788,2.0,474,Angie,1994,2,1
6789,4.0,606,"Apartment, The (Appartement, L')",1996,4,0
6790,3.5,23,Avalon,2001,4,0
6791,4.4,74,Babette's Feast (Babettes gæstebud),1987,4,0
6793,1.77,51,Beethoven,1992,6,1
6794,1.5,274,Beethoven's 2nd,1993,6,1
6796,3.72,28,Boyz N the Hood,1991,5,0
6797,3.0,414,Bugsy,1991,5,2
6798,2.75,448,Bugsy Malone,1976,6,2
6800,2.33,561,Cobra,1986,3,1
6803,3.5,606,Phenomena (a.k.a. Creepers),1985,11,0
6804,2.0,599,Crimewave,1985,2,1
6807,3.95,18,Monty Python's The Meaning of Life,1983,2,0
6808,4.0,140,Where Eagles Dare,1968,3,0
6809,3.0,414,Tightrope,1984,10,2
6810,2.5,414,Sleeping with the Enemy,1991,4,2
6811,2.5,298,PCU,1994,2,2
6812,2.25,414,"Rookie, The",1990,3,1
6814,3.0,448,City Heat,1984,3,2
6816,4.0,414,Three O'Clock High,1987,2,0
6817,3.0,28,"White Hunter, Black Heart",1990,1,2
6818,5.0,305,Come and See (Idi i smotri),1985,4,0
6820,4.0,91,Ginger Snaps,2000,4,0
6821,3.0,514,More American Graffiti,1979,2,2
6827,0.83,307,It's Pat,1994,2,1
6832,3.6,66,Regarding Henry,1991,4,0
6835,5.0,3,Alien Contamination,1980,3,0
6836,3.5,377,"Amazing Transparent Man, The",1960,16,0
6837,3.0,474,Love Affair,1939,2,2
6850,2.33,307,Leap of Faith,1992,2,1
6851,2.75,414,"Gas, Food, Lodging",1992,4,2
6852,3.62,74,In Cold Blood,1967,5,0
6853,1.0,480,Campus Man,1987,2,1
6856,4.0,177,Yankee Doodle Dandy,1942,4,0
6857,3.77,23,Ninja Scroll (Jûbei ninpûchô),1995,3,0
6858,3.75,74,Knife in the Water (Nóz w wodzie),1962,4,0
6860,2.0,599,Mobsters,1991,5,1
6862,3.5,232,Out of Time,2003,5,0
6863,3.4,7,School of Rock,2003,2,2
6867,3.58,28,"Station Agent, The",2003,2,0
6868,3.43,274,Wonderland,2003,5,2
6869,3.83,339,Bus 174 (Ônibus 174),2002,5,0
6870,3.71,17,Mystic River,2003,5,0
6872,1.12,274,"House of the Dead, The",2003,3,1
6873,3.18,51,Intolerable Cruelty,2003,2,2
6874,3.96,2,Kill Bill: Vol. 1,2003,3,0
6879,3.44,68,Runaway Jury,2003,4,2
6880,1.86,51,"Texas Chainsaw Massacre, The",2003,11,1
6881,3.07,182,Pieces of April,2003,2,2
6882,2.5,599,Returner (Ritaanaa),2002,3,2
6883,3.0,414,Sylvia,2003,4,2
6884,3.0,28,Veronica Guerin,2003,5,2
6885,2.83,387,In the Cut,2003,5,2
6886,3.5,82,Beyond Borders,2003,4,0
6887,4.1,82,Radio,2003,4,0
6888,2.28,18,Scary Movie 3,2003,2,1
6889,3.0,380,Brother Bear,2003,1,2
6890,3.56,182,Elephant,2003,4,0
6893,3.85,68,"Italian Job, The",1969,3,0
6898,3.33,414,Sweet Sixteen,2002,4,2
6899,3.5,377,Alien from L.A.,1988,16,0
6902,4.0,125,Interstate 60,2002,1,0
6909,3.25,474,"Eye, The (Gin gwai) (Jian gui)",2002,10,2
6911,3.5,474,"Jolson Story, The",1946,17,0
6912,3.5,474,You'll Never Get Rich,1941,2,0
6918,3.75,387,"Unvanquished, The (Aparajito)",1957,4,0
6920,3.5,23,"Cercle Rouge, Le (Red Circle, The)",1970,5,0
6927,4.0,504,"Human Stain, The",2003,4,0
6932,3.5,182,Shattered Glass,2003,5,0
6934,3.15,7,"Matrix Revolutions, The",2003,3,2
6935,4.0,462,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",2003,9,0
6936,3.69,64,Elf,2003,6,0
6938,4.0,226,Billabong Odyssey,2003,9,0
6939,4.0,68,Gloomy Sunday (Ein Lied von Liebe und Tod),1999,4,0
6942,3.79,10,Love Actually,2003,2,0
6944,3.5,64,Father of the Bride,1991,2,0
6945,4.25,462,My Architect: A Son's Journey,2003,9,0
6946,2.75,82,Looney Tunes: Back in Action,2003,3,2
6947,3.64,28,Master and Commander: The Far Side of the World,2003,1,0
6948,4.0,474,Tupac: Resurrection,2003,9,0
6949,3.5,82,"Big Empty, The",2003,2,0
6950,3.67,140,"Missing, The",2003,1,0
6951,2.1,232,"Cat in the Hat, The",2003,6,1
6952,3.11,80,Gothika,2003,11,2
6953,3.3,28,21 Grams,2003,5,2
6954,4.0,414,"Barbarian Invasions, The (Les invasions barbares)",2003,2,0
6957,3.37,28,Bad Santa,2003,2,2
6958,2.5,82,"Haunted Mansion, The",2003,6,2
6959,2.0,232,Timeline,2003,3,1
6961,4.0,606,Damage (Fatale),1992,4,0
6962,3.5,474,OT: Our Town,2002,9,0
6963,4.25,91,Devil's Playground,2002,9,0
6965,3.5,474,Journeys with George,2002,9,0
6966,3.83,462,Darkman,1990,3,0
6967,0.5,594,Dead of Night,1945,11,1
6969,4.5,182,"Dernier Combat, Le (Last Battle, The)",1983,4,0
6970,3.75,474,Desk Set,1957,2,0
6971,4.0,182,Europa (Zentropa),1991,4,0
6973,2.5,606,Final Analysis,1992,4,2
6974,3.0,28,"Freshman, The",1990,2,2
6975,3.2,50,Funny Games,1997,4,2
6978,3.25,182,Slacker,1991,2,2
6979,3.31,66,WarGames,1983,4,2
6981,3.75,387,"Ordet (Word, The)",1955,4,0
6982,3.5,474,Forbidden Games (Jeux interdits),1952,4,0
6983,5.0,250,Jane Eyre,1944,4,0
6984,4.0,474,"Tale of Two Cities, A",1935,4,0
6985,3.9,105,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",1928,4,0
6986,3.0,137,Ben-Hur: A Tale of the Christ,1925,1,2
6987,3.86,137,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",1920,5,0
6989,3.5,23,Gorky Park,1983,5,0
6990,3.5,474,The Great Train Robbery,1978,3,0
6992,2.75,438,Guarding Tess,1994,2,2
6993,3.77,28,Hannah and Her Sisters,1986,2,0
6994,3.25,594,"Hard Way, The",1991,3,2
6996,1.86,66,Highlander II: The Quickening,1991,3,1
6997,3.0,28,Hoffa,1992,5,2
6998,2.0,599,House of Cards,1993,4,1
6999,2.25,307,Housesitter,1992,2,1
7000,3.0,51,Hudson Hawk,1991,3,2
7001,3.75,75,Invasion of the Body Snatchers,1978,11,0
7004,2.88,51,Kindergarten Cop,1990,3,2
7005,1.5,599,King Ralph,1991,2,1
7007,3.5,51,"Last Boy Scout, The",1991,3,0
7008,4.5,125,Last Tango in Paris (Ultimo tango a Parigi),1972,4,0
7009,3.33,28,Lorenzo's Oil,1992,4,2
7010,3.5,68,"Lover, The (Amant, L')",1992,4,0
7012,3.0,474,Mr. Destiny,1990,2,2
7013,4.0,221,"Night of the Hunter, The",1955,4,0
7015,3.17,66,Only the Lonely,1991,2,2
7016,1.5,249,Over the Top,1987,3,1
7017,3.5,438,Passenger 57,1992,3,0
7018,3.9,18,Presumed Innocent,1990,5,0
7019,2.75,474,Project X,1987,2,2
7022,3.93,63,Battle Royale (Batoru rowaiaru),2000,3,0
7023,4.5,594,"Wedding Banquet, The (Xi yan)",1993,2,0
7024,3.67,274,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",1976,4,0
7025,3.75,28,"Midnight Clear, A",1992,4,0
7026,2.38,307,Summer School,1987,2,1
7027,3.2,66,Silverado,1985,3,2
7028,3.57,66,Quick Change,1990,2,0
7030,2.75,307,Radio Flyer,1992,4,2
7031,4.0,594,"Real McCoy, The",1993,3,0
7032,4.0,594,Revenge,1990,4,0
7033,3.12,414,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",1987,2,2
7034,3.81,104,Show Me Love (Fucking Åmål),1998,4,0
7036,3.14,104,Teen Wolf,1985,2,2
7037,4.5,606,High Heels (Tacones lejanos),1991,2,0
7038,4.0,182,Things You Can Tell Just by Looking at Her,2000,4,0
7040,2.5,51,To Live and Die in L.A.,1985,3,2
7041,2.5,599,Trapped in Paradise,1994,2,2
7044,3.8,187,Wild at Heart,1990,5,0
7045,3.17,169,"Witches, The",1990,6,2
7046,2.5,66,"Witches of Eastwick, The",1987,2,2
7047,2.5,599,Year of the Dragon,1985,3,2
7048,3.38,66,Nothing to Lose,1997,3,2
7049,3.0,474,Flying Down to Rio,1933,2,2
7050,3.75,104,Follow the Fleet,1936,2,0
7051,3.5,474,"What's New, Pussycat",1965,2,0
7052,3.0,474,Mary of Scotland,1936,4,2
7053,4.0,474,Roberta,1935,2,0
7054,3.5,177,Little Women,1949,4,0
7055,4.0,474,Swing Time,1936,2,0
7056,4.25,221,"Public Enemy, The",1931,3,0
7057,3.5,474,"Midsummer Night's Dream, A",1935,2,0
7058,3.5,474,Life with Father,1947,2,0
7059,3.75,474,National Velvet,1944,6,0
7060,4.0,169,Jesus Christ Superstar,1973,4,0
7061,4.0,474,Dark Victory,1939,4,0
7062,4.0,474,Birdman of Alcatraz,1962,4,0
7063,4.0,50,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",1972,1,0
7064,3.25,23,Beauty and the Beast (La belle et la bête),1946,4,2
7065,2.0,177,"Birth of a Nation, The",1915,4,1
7067,3.25,89,Juliet of the Spirits (Giulietta degli spiriti),1965,2,2
7069,3.5,23,"Macbeth (a.k.a. Tragedy of Macbeth, The)",1971,4,0
7070,4.0,474,Red River,1948,3,0
7071,5.0,318,"Woman Under the Influence, A",1974,4,0
7072,3.5,221,Stagecoach,1939,3,0
7073,2.5,474,"Shot in the Dark, A",1964,2,2
7074,3.5,474,"Navigator, The",1924,2,0
7075,3.5,474,"Court Jester, The",1956,1,0
7076,3.88,140,Bullitt,1968,3,0
7078,3.83,177,Jezebel,1938,4,0
7079,3.5,474,"Hunchback of Notre Dame, The",1939,4,0
7080,4.0,169,42nd Street,1933,4,0
7082,3.75,474,That Touch of Mink,1962,2,0
7083,3.0,474,Sweet Dreams,1985,4,2
7084,3.75,346,"Play It Again, Sam",1972,2,0
7085,3.25,474,Send Me No Flowers,1964,2,2
7086,3.5,474,Pygmalion,1938,2,0
7087,4.0,74,"Passage to India, A",1984,1,0
7088,4.0,387,Black Orpheus (Orfeu Negro),1959,4,0
7089,4.0,156,Amarcord,1973,2,0
7090,3.92,28,Hero (Ying xiong),2002,3,0
7091,4.0,387,Horse Feathers,1932,2,0
7092,3.5,474,Anna Karenina,1935,4,0
7093,3.75,474,"Front Page, The",1974,2,0
7096,5.0,110,Rivers and Tides,2001,9,0
7099,4.0,16,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),1984,1,0
7101,3.0,448,Doc Hollywood,1991,2,2
7102,2.5,387,Dragnet,1987,2,2
7103,3.5,226,Madhouse,1990,2,0
7104,2.67,377,1941,1979,2,2
7107,2.75,156,Foul Play,1978,2,2
7108,3.25,599,Crime Story (Zhong an zu),1993,3,2
7109,3.0,606,Beyond the Clouds (Al di là delle nuvole),1996,4,2
7114,0.5,594,"Collector, The",1965,4,1
7115,2.6,346,Deep Red (Profondo rosso),1975,11,2
7116,3.12,387,Diabolique (Les diaboliques),1955,11,2
7117,2.3,274,Leprechaun,1993,2,1
7118,3.75,91,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),1987,8,0
7121,4.75,177,Adam's Rib,1949,2,0
7122,5.0,356,King of Hearts,1966,2,0
7123,3.44,23,Naked Lunch,1991,4,2
7124,3.17,318,Grass,1999,9,2
7125,2.0,599,Spring Forward,1999,4,1
7127,3.5,66,Run,1991,3,0
7131,3.0,606,"Summer Place, A",1959,4,2
7132,4.11,63,"Night at the Opera, A",1935,2,0
7134,4.0,405,"Element of Crime, The (Forbrydelsens Element)",1984,4,0
7137,3.55,68,"Cooler, The",2003,2,0
7139,3.86,64,In America,2002,4,0
7141,4.0,474,My Flesh and Blood,2003,9,0
7142,3.0,82,Honey,2003,4,2
7143,3.9,7,"Last Samurai, The",2003,3,0
7147,3.83,18,Big Fish,2003,4,0
7149,3.65,10,Something's Gotta Give,2003,2,0
7150,2.8,232,Stuck on You,2003,2,2
7151,3.38,10,Girl with a Pearl Earring,2003,4,2
7153,4.12,7,"Lord of the Rings: The Return of the King, The",2003,3,0
7154,2.8,10,Mona Lisa Smile,2003,4,2
7155,2.62,7,Calendar Girls,2003,2,2
7156,4.31,29,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",2003,9,0
7158,3.78,74,House of Sand and Fog,2003,4,0
7160,3.53,47,Monster,2003,5,0
7161,1.94,140,Cheaper by the Dozen,2003,6,1
7162,3.29,64,Cold Mountain,2003,4,2
7163,2.91,51,Paycheck,2003,3,2
7164,3.08,177,Peter Pan,2003,3,2
7165,3.0,414,"Company, The",2003,4,2
7167,3.0,474,Japanese Story,2003,4,2
7169,3.94,10,Chasing Liberty,2004,2,0
7171,3.5,137,Aileen: Life and Death of a Serial Killer,2003,9,0
7173,3.04,41,Along Came Polly,2004,2,2
7175,2.25,414,Torque,2004,3,1
7176,3.5,414,Crimson Gold (Talaye sorgh),2003,4,0
7177,3.5,474,Osama,2003,4,0
7178,3.0,346,"Great Gatsby, The",1974,4,2
7179,2.5,346,Wuthering Heights,1992,4,2
7181,3.5,462,Ship of Fools,1965,4,0
7184,4.5,310,This Property is Condemned,1966,4,0
7190,3.5,474,Jane Eyre,1970,4,0
7191,2.0,599,Blame It on the Bellboy,1992,2,1
7192,3.0,438,Only the Strong,1993,3,2
7193,3.0,414,"Adventures of Ford Fairlane, The",1990,3,2
7202,3.0,610,Beyond Re-Animator,2003,11,2
7205,3.0,387,"Wind and the Lion, The",1975,1,2
7206,3.83,50,Mon Oncle (My Uncle),1958,2,0
7208,3.75,390,Dr. Jekyll and Mr. Hyde,1941,4,0
7209,3.5,89,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",1953,2,0
7211,3.5,474,People Will Talk,1951,2,0
7212,4.25,474,I Was a Male War Bride,1949,2,0
7215,3.5,177,To Have and Have Not,1944,1,0
7216,4.17,221,High Sierra,1941,5,0
7217,4.0,474,Dark Passage,1947,5,0
7218,4.5,309,"Ox-Bow Incident, The",1943,4,0
7219,4.0,474,They Drive by Night,1940,4,0
7222,3.25,177,Reefer Madness (a.k.a. Tell Your Children),1938,2,2
7223,2.5,474,D.O.A.,1950,4,2
7225,3.67,111,Pumping Iron,1977,9,0
7228,2.5,274,Cool World,1992,8,2
7234,4.25,74,"Strada, La",1954,4,0
7235,3.42,64,Ichi the Killer (Koroshiya 1),2001,3,2
7236,4.0,274,"Boy and His Dog, A",1975,16,0
7238,4.0,318,Ashes and Diamonds (Popiól i diament),1958,4,0
7243,3.5,177,Intolerance: Love's Struggle Throughout the Ages,1916,4,0
7245,1.0,448,Tormented,1960,11,1
7247,3.45,50,Chitty Chitty Bang Bang,1968,1,2
7248,3.5,414,"Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,3,0
7251,4.0,414,Where the Day Takes You,1992,4,0
7254,3.63,15,The Butterfly Effect,2004,4,0
7255,2.81,143,Win a Date with Tad Hamilton!,2004,2,2
7256,4.0,68,Touching the Void,2003,1,0
7257,2.0,232,"Big Bounce, The",2004,2,1
7258,2.75,232,"Perfect Score, The",2004,2,2
7259,2.12,175,You Got Served,2004,4,1
7260,3.5,596,Latter Days,2003,2,0
7261,2.17,232,Barbershop 2: Back in Business,2004,2,1
7262,2.0,232,Catch That Kid,2004,3,1
7263,3.35,28,Miracle,2004,4,2
7264,4.0,182,An Amazing Couple,2002,2,0
7265,3.73,125,"Dreamers, The",2003,4,0
7266,4.0,520,"Lost Skeleton of Cadavra, The",2002,2,0
7282,1.0,307,"Hip Hop Witch, Da",2000,2,1
7285,3.61,111,Thirteen,2003,4,0
7292,2.5,606,Best Defense,1984,2,2
7293,3.55,10,50 First Dates,2004,2,0
7294,3.25,45,Welcome to Mooseport,2004,2,2
7297,3.67,89,Kitchen Stories (Salmer fra kjøkkenet),2003,2,0
7299,3.67,182,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),2003,4,0
7301,3.5,387,Diary of a Country Priest (Journal d'un curé de campagne),1951,4,0
7302,3.5,177,"Thief of Bagdad, The",1924,3,0
7303,4.0,264,The Diary of Anne Frank,1959,4,0
7304,4.0,377,Allegro non troppo,1977,8,0
7305,2.5,310,Black Widow,1987,5,2
7306,3.0,432,"Herod's Law (Ley de Herodes, La)",2000,2,2
7307,3.0,599,Flesh & Blood,1985,3,2
7308,2.5,91,King Solomon's Mines,1985,1,2
7310,3.33,380,Raw Deal,1986,3,2
7311,3.67,221,"Goodbye, Mr. Chips",1939,4,0
7312,0.5,88,"Follow Me, Boys!",1966,2,1
7315,2.0,414,Against the Ropes,2004,2,1
7316,2.38,143,Confessions of a Teenage Drama Queen,2004,2,1
7317,3.13,18,EuroTrip,2004,1,2
7318,2.62,18,"Passion of the Christ, The",2004,4,2
